Critérios;;Pilar;;;;;;;;DirX;;;;;DirY;;;;;Esforços topo;;;Esforços base;;;Resultados;
Norma;fck;Pe direito;largura;Altura;Ângulo;Cobrimento;Cx;Cy;Altura fundação;Pé direito duplo;Altura;Rebaixo;Altura fundação;Rebaixo fundação;Pé direito duplo;Altura;Rebaixo;Altura fundação;Rebaixo fundação;N;Mx;My;N;Mx;My;As;Sd/Rd
6;20;360;35;220;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;31;-2043;610;31;1710;-82;36,8;
6;20;315;20;105;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-126;-284;189;-126;-229;-248;108;
6;20;205;40;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;-36;11;5;-36;8;1;31,4;
6;20;335;25;110;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;380;-266;97;380;828;10;98,2;
6;20;335;30;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;65;6;-10;65;12;9;0;
6;20;250;30;20;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;55;-5;1;55;6;16;12,6;
6;20;310;45;70;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;770;24;-162;770;-489;-347;0;
6;20;225;50;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;177;-49;2;177;-8;23;0;
6;20;230;30;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;86;-3;-6;86;5;0;0;
6;20;170;35;360;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1199;4311;2214;1199;-6989;-2717;235,6;
6;20;210;15;30;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;78;-21;7;78;-9;17;0;
6;20;265;25;60;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;39;56;-87;39;8;78;6,3;
6;20;370;40;170;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;687;538;1216;687;-708;1670;75,4;
6;20;180;45;185;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1352;-2208;-1616;1352;-713;-2797;284,7;
6;20;290;15;290;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;792;771;-599;792;1348;375;0;
6;20;305;50;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;20;2;-4;20;-7;-10;4,7;
6;20;320;50;85;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;96;103;-309;96;196;-198;19,6;
6;20;180;50;160;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1593;207;-1169;1593;1852;532;0;
6;20;300;35;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;100;5;4;100;-2;7;0;
6;20;280;40;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-36;8;10;-36;18;-14;0;
6;20;240;15;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;8;7;-1;8;-1;-2;3,1;
6;20;275;25;220;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;800;-864;1654;800;-229;1411;196,3;
6;20;315;15;190;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;450;554;-22;450;-296;337;0;
6;20;170;50;335;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1000;-394;641;1000;-2447;934;68,7;
6;20;250;40;400;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;452;-1928;-3626;452;-1323;1176;63,8;
6;20;305;50;275;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-825;-1888;3973;-825;3895;-8281;0;
6;20;275;30;170;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;544;-660;-1726;544;-1670;549;88;
6;35;220;40;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;130;-5;-9;130;-1;11;0;
6;35;280;30;90;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;235;180;-136;235;122;-256;12,3;
6;35;365;45;70;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;608;-182;201;608;-185;-207;88,4;
6;35;200;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;20;15;2;20;-2;5;3,1;
6;35;275;35;290;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1391;4372;2175;1391;-5806;-2013;106,8;
6;35;325;35;90;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;539;121;310;539;35;397;58,9;
6;35;255;25;45;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;248;98;3;248;-12;-49;58,9;
6;35;295;15;215;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;839;807;-294;839;-1784;733;0;
6;35;220;35;85;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;41;-371;88;41;-163;-617;12,6;
6;35;345;30;125;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;178;-1045;427;178;-629;349;14,7;
6;35;300;30;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;51;4;7;51;1;7;12,6;
6;35;320;50;145;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;137;-1625;-1197;137;187;94;29,5;
6;35;315;30;210;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;704;-378;332;704;-1037;-1776;34,4;
6;35;290;15;395;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-355,5;-492;3565;-355,5;1163;-1797;0;
6;35;255;45;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;35;-4;7;35;4;9;4,7;
6;35;315;20;35;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;63;9;-2;63;-3;-25;4,7;
6;35;325;45;225;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2666;2173;1645;2666;565;3603;0;
6;35;300;25;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;58;3;1;58;-4;0;25,1;
6;35;240;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-2;-11;1;-2;2;7;3,1;
6;35;280;45;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;106;-10;15;106;-3;20;0;
6;35;300;50;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;210;-9;-12;210;1;-3;0;
6;35;255;40;70;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;314;-54;128;314;47;-183;14,7;
6;35;285;20;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;3;15;2;3;0;2;3,1;
6;35;225;45;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;-9;4;-17;-9;6;7;7,9;
6;35;310;25;275;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-412,5;6279;1503;-412,5;-1687;5610;0;
6;35;330;30;205;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;747;-609;231;747;-810;1003;36,2;
6;35;225;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;42;2;1;42;-2;8;0;
6;35;265;15;120;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;370;-457;-95;370;137;381;0;
6;35;255;20;30;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;61;17;-55;61;-3;43;3,1;
6;35;370;40;25;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;117;-31;-21;117;-1;62;7,4;
6;35;250;15;185;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;2;485;-1302;2;-864;-21;88;
6;35;285;35;110;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;200;631;45;200;296;1036;15,7;
6;35;170;25;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-11;-7;4;-11;-2;0;12,6;
6;35;315;45;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;68;-8;6;68;6;-9;20,1;
6;35;285;15;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;19;-5;7;19;-4;-2;4,9;
6;35;235;50;210;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1139;1928;-2231;1139;1457;798;54;
6;35;275;50;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;186;22;-2;186;-5;-18;0;
6;35;230;40;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-36;-9;-10;-36;12;2;31,4;
6;35;330;15;155;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;629;-49;-348;629;151;200;0;
6;35;280;40;185;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;917;-390;3016;917;2120;1940;44,2;
6;35;275;50;145;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;138;-327;-247;138;-106;-1311;29,5;
6;35;265;30;90;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;620;572;-139;620;-148;-393;127,6;
6;35;320;15;230;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;379;996;150;379;-393;2905;157,1;
6;35;290;20;45;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;149;-55;21;149;-13;-64;39,3;
6;35;225;40;135;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;426;-143;-115;426;163;265;24,5;
6;35;330;50;190;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1613;-712;-2975;1613;1865;-2008;147,3;
6;35;330;15;75;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-50;55;79;-50;-6;7;0;
6;35;230;20;365;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;183;1791;2136;183;-8188;-1228;0;
6;35;355;30;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-19;1;5;-19;-9;5;19,6;
6;35;340;30;500;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1120;12341;1345;1120;8595;-18536;156,8;
6;55;295;15;150;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;287;271;24;287;451;320;0;
6;55;285;50;65;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;-140;-291;222;-140;78;0;108;
6;55;255;20;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;58;2;2;58;5;-4;18,8;
6;55;285;35;255;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2302;-1541;1140;2302;3034;1677;235,6;
6;55;280;50;325;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-743;8048;5681;-743;-352;-4567;0;
6;55;290;20;185;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;301;-117;-406;301;-146;1384;15,7;
6;55;310;35;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;84;2;8;84;-3;-13;25,1;
6;55;225;15;25;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;111;-24;5;111;-12;8;0;
6;55;300;40;120;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-74;-61;383;-74;-1796;1190;127,6;
6;55;275;45;135;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;469;483;445;469;500;-89;24,5;
6;55;265;35;450;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2136;-9461;-3627;2136;435;-6837;103,1;
6;55;220;25;190;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;119;-1114;294;119;-815;1427;18,8;
6;55;245;40;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;320;-5;-22;320;-24;-14;0;
6;55;420;15;140;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;298;-399;-86;298;-43;25;0;
6;55;260;30;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;89;10;-8;89;-6;-6;24,1;
6;55;270;25;155;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1683;917;-71;1683;901;835;0;
6;55;305;50;210;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2309;-456;-4225;2309;-2940;5809;117,8;
6;55;315;35;45;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;456;40;-163;456;-43;57;68,7;
6;55;295;15;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;25;3;-1;25;-1;15;8;
6;55;300;15;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;57;-1;-2;57;1;-8;0;
6;55;325;15;100;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;277;476;-279;277;-78;-237;0;
6;55;445;50;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;203;3;10;203;13;-7;0;
6;55;285;30;60;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;297;69;-224;297;97;31;14,7;
6;55;365;30;190;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-342;-113;-1771;-342;609;368;0;
6;55;205;30;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-16;-5;8;-16;6;-3;16,1;
6;55;330;15;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;35;3;1;35;-5;-6;0;
6;55;345;15;25;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;15;-4;-8;15;-9;12;3,1;
6;55;345;15;140;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;332;37;-244;332;-255;108;0;
6;55;350;30;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;18;-9;-10;18;-9;10;3,1;
6;55;185;50;370;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;970;-9263;6428;970;9843;-20455;72,4;
6;55;240;40;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;134;-3;27;134;-14;0;0;
6;55;335;25;160;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;684;-231;-774;684;-817;-710;32,2;
6;55;260;25;305;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-162;1600;5950;-162;-503;2869;206,2;
6;55;285;35;120;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;227;282;1450;227;665;799;17,2;
6;55;210;40;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;69;-13;2;69;0;0;4,7;
6;55;230;40;160;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-193;-681;1699;-193;-1189;-823;176,7;
6;55;245;40;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;104;-6;-6;104;-17;-21;18,8;
6;55;270;40;285;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1196;1113;2332;1196;-1198;-3626;56,3;
6;55;285;25;315;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1819;-2708;-915;1819;-5505;-2599;274,9;
6;55;225;45;435;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;3038;-7106;-7306;3038;-3872;-3174;144,5;
6;55;315;20;160;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-177;937;-148;-177;223;634;0;
6;55;330;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;95;3;6;95;9;4;0;
6;55;295;25;100;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;336;284;282;336;-381;-227;17,2;
6;55;315;30;245;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-289;472;-2294;-289;1664;-2794;284,7;
6;55;320;15;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2;5;-4;2;6;4;3,1;
6;55;255;25;60;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;284;106;8;284;108;-90;16,1;
6;55;325;45;375;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1893;9658;-3288;1893;160;-15064;90,8;
6;55;320;40;90;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;550;17;611;550;555;-208;27;
6;55;275;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;150;7;20;150;-1;0;0;
6;55;235;35;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;144;5;-5;144;-13;5;0;
6;40;310;15;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;5;-1;-4;5;-5;4;3,1;
6;40;230;35;180;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1520;983;-1612;1520;-1909;-2152;255,3;
6;40;285;25;55;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;46;55;-211;46;25;-101;6,3;
6;40;225;25;180;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;936;-792;1363;936;-362;86;137,4;
6;40;270;20;95;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;199;284;-313;199;204;-112;9,4;
6;40;320;50;320;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;2969;-3644;-1254;2969;5666;3574;235,6;
6;40;320;50;305;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;985;-1626;13087;985;-1940;286;63,8;
6;40;205;20;275;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;891;1824;1043;891;-709;3859;100,5;
6;40;290;45;70;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;687;194;410;687;-23;-62;98,2;
6;40;330;50;55;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-165;-254;-148;-165;138;156;127,6;
6;40;340;15;230;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1182;-558;1825;1182;-640;505;0;
6;40;250;15;160;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-140;-63;32;-140;98;-366;0;
6;40;360;30;255;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;517;116;-372;517;44;1217;29,8;
6;40;330;30;100;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;447;-383;-519;447;701;-378;22,1;
6;40;335;40;215;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;2;-2039;2197;2;-2067;-2464;39,3;
6;40;195;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;25;1;-4;25;-1;0;4,9;
6;40;340;35;145;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1353;-106;-844;1353;-97;-565;255,3;
6;40;290;35;360;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;966;-5571;-188;966;-2748;-3392;54;
6;40;335;35;245;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;625;996;180;625;-1095;454;34,4;
6;40;225;30;40;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;110;45;86;110;-126;3;6,3;
6;40;235;15;220;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;77;-100;-656;77;18;611;15,7;
6;40;345;25;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;83;5;3;83;-5;-4;0;
6;40;250;15;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;85;-8;3;85;-5;6;0;
6;40;380;50;55;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;833;-163;-175;833;-107;-258;0;
6;40;315;35;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;35;-4;17;35;17;-15;4,7;
6;40;305;15;190;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;380;-604;-574;380;-372;-715;0;
6;40;330;25;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;39;2;5;39;-8;0;12,6;
6;40;255;50;275;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1469;-11851;1069;1469;-5352;-5088;71,2;
6;40;385;25;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;70;-1;-1;70;7;-3;0;
6;40;285;50;150;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;615;345;-252;615;-959;-3434;32,2;
6;40;210;15;265;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;691;-1756;-319;691;-505;762;0;
6;40;330;20;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;39;3;-1;39;-4;-3;14,7;
6;40;260;25;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;123;-11;1;123;5;0;0;
6;40;260;35;110;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1170;-336;247;1170;-192;1355;0;
6;40;335;30;270;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;582;1256;2772;582;-2195;-1533;31,9;
6;40;240;50;175;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-311;654;3743;-311;1275;-475;245,4;
6;40;260;50;90;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1408;-577;-314;1408;-149;-624;0;
6;40;345;15;205;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;400;-648;-81;400;1177;-15;0;
6;40;350;35;245;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;998;591;-2767;998;-645;-1607;48,3;
6;40;315;15;70;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;469;42;-69;469;4;-157;0;
6;40;290;15;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;56;3;1;56;-2;4;0;
6;40;275;30;175;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;192;1038;745;192;-299;-238;22,1;
6;40;215;20;40;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;208;-36;54;208;5;-36;0;
6;40;265;15;195;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;657;-133;-643;657;-501;-58;0;
6;40;285;30;160;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;821;-401;-745;821;354;-1621;68,7;
6;40;415;15;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;20;2;-4;20;-10;2;0;
6;40;320;50;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;116;-11;-3;116;1;5;0;
6;40;315;25;70;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;128;-141;92;128;-56;155;7,9;
6;40;135;25;160;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;746;22;-968;746;-493;850;88,4;
6;40;225;20;30;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;54;31;-9;54;2;-2;3,1;
6;85;280;20;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;50;-2;3;50;-4;3;3,1;
6;85;265;25;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;59;-1;-13;59;8;0;3,1;
6;85;220;30;145;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;522;-712;655;522;2353;21;24,5;
6;85;185;20;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-18;0;5;-18;4;-4;18,8;
6;85;235;40;20;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;94;-7;-20;94;-1;-34;4,7;
6;85;330;15;235;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;248;1318;-1351;248;1261;-378;113,1;
6;85;300;25;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;54;-2;-4;54;-7;-2;3,1;
6;85;270;35;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;68;8;3;68;11;14;4,9;
6;85;340;40;195;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;463;-1066;-909;463;-1519;-4051;34,4;
6;85;205;20;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;93;-1;2;93;-6;-2;0;
6;85;325;35;85;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;346;-344;-381;346;-41;-71;17,2;
6;85;215;20;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;62;-3;-3;62;-5;8;4,9;
6;85;260;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;27;-1;-2;27;-5;-1;3,1;
6;85;225;40;60;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;269;-237;256;269;141;-179;14,7;
6;85;325;15;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;35;0;3;35;6;1;0;
6;85;265;20;75;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;290;199;113;290;150;133;14,7;
6;85;245;25;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;58;1;5;58;-4;0;3,1;
6;85;260;30;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;37;2;5;37;-7;2;3,1;
6;85;260;30;45;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-81;-72;38;-81;29;40;0;
6;85;360;50;180;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-515;-2209;-2777;-515;-2024;1110;0;
6;85;225;15;180;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;721;-9;526;721;-1316;715;0;
6;85;285;50;225;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-207;2273;366;-207;651;3020;206,2;
6;85;260;35;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;18;2;-11;18;-12;-2;4,7;
6;85;335;50;50;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-150;200;214;-150;1;-19;117,8;
6;85;275;20;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;46;2;8;46;0;-2;3,1;
6;85;300;25;95;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;753;-241;-110;753;35;-35;98,2;
6;85;275;25;200;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;953;828;198;953;-515;220;46,6;
6;85;235;30;35;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;284;56;-26;284;-20;-8;14,7;
6;85;310;15;355;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;973;0;2534;973;-1815;-4504;0;
6;85;290;20;235;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;972;1304;-356;972;371;131;46,6;
6;85;405;25;180;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;791;-88;-372;791;346;170;39,3;
6;85;260;15;245;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;653;990;558;653;-1760;-656;92,5;
6;85;255;15;35;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;9;-31;24;9;-8;5;4,7;
6;85;300;40;100;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-240;490;-506;-240;48;166;186,5;
6;85;280;30;195;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;488;-2647;514;488;1860;-1155;24,5;
6;85;375;40;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;94;-3;16;94;-6;7;31,4;
6;85;305;25;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;49;11;1;49;16;6;3,1;
6;85;295;25;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;100;6;2;100;9;-14;0;
6;85;300;40;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;83;15;0;83;6;-15;4,7;
6;85;235;15;275;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;511;-2775;-1341;511;-331;1372;207,3;
6;85;335;15;420;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2486;-623;-4531;2486;-4894;663;0;
6;85;300;50;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;120;-4;25;120;-14;-10;20,1;
6;85;310;15;230;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;632;322;2258;632;183;472;0;
6;85;365;30;150;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;455;957;-1709;455;-1115;-1517;22,1;
6;85;270;45;55;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;324;26;-159;324;40;273;16,1;
6;85;320;40;50;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;224;119;-5;224;213;84;12,3;
6;85;310;50;60;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-180;138;420;-180;169;72;137,4;
6;85;255;15;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;27;-2;-2;27;-2;-1;3,1;
6;85;285;40;415;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-368;1437;-740;-368;-1851;787;314,2;
